index,Date,product_group,dispatches_SellIn,orders_SellIn,SellOut,promo,hyp_promo,type_promo_1,type_promo_2,sin_dayofyear,cos_dayofyear,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9
2211,2017-10-29,Product_17,632,632,479,0.2,0.0,0.0,0.0,-0.8840675099433637,0.46735921715800205,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
2223,2017-10-29,Product_32,437,437,913,0.8,0.0,0.0,0.0,-0.8840675099433637,0.46735921715800205,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
2234,2017-11-05,Product_04,6262,6262,4216,1.3,0.0,0.0,0.0,-0.8214765533024145,0.5702422926917867,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
2241,2017-11-05,Product_11,0,0,254,0.1,0.0,0.0,0.0,-0.8214765533024145,0.5702422926917867,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
2247,2017-11-05,Product_17,244,244,435,0.2,0.0,0.0,0.0,-0.8214765533024145,0.5702422926917867,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
2259,2017-11-05,Product_32,0,0,2697,76.60000000000002,92.48554913294798,0.0,1.0,-0.8214765533024145,0.5702422926917867,-0.3285238049875644,-0.0022223879762246993,-0.027020498776076488,-0.027020498776076488,-0.027020498776076488,-0.027020498776076488,-0.027020498776076488,-0.027020498776076488,-0.027020498776076488,-0.027020498776076488
2270,2017-11-12,Product_04,8128,8128,4659,3.6,0.0,0.0,0.0,-0.7469720876965551,0.6648553979642866,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
2277,2017-11-12,Product_11,426,426,235,0.0,0.0,0.0,0.0,-0.7469720876965551,0.6648553979642866,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
2283,2017-11-12,Product_17,946,946,477,0.1,0.0,0.0,0.0,-0.7469720876965551,0.6648553979642866,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
2295,2017-11-12,Product_32,2979,2979,707,0.7000000000000001,0.0,0.0,0.0,-0.7469720876965551,0.6648553979642866,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
2307,2017-11-19,Product_04,2124,2124,12394,94.1,95.95375722543352,1.0,1.0,-0.661634618242279,0.749826401204568,-1.6765182296264352,-0.2850681984887029,-0.6913190518516594,-0.6913190518516594,-0.6913190518516594,-0.6913190518516594,-0.6913190518516594,-0.6913190518516594,-0.6913190518516594,-0.6913190518516594
2314,2017-11-19,Product_11,4,4,266,0.1,0.0,0.0,0.0,-0.661634618242279,0.749826401204568,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
2320,2017-11-19,Product_17,355,355,514,0.1,0.0,0.0,0.0,-0.661634618242279,0.749826401204568,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
2332,2017-11-19,Product_32,1992,2303,857,0.4,0.0,0.0,0.0,-0.661634618242279,0.749826401204568,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
2344,2017-11-26,Product_04,1389,1389,3644,1.4,0.0,0.0,0.0,-0.5667017562911184,0.8239230057575536,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
2351,2017-11-26,Product_11,626,626,223,0.0,0.0,0.0,0.0,-0.5667017562911184,0.8239230057575536,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
2357,2017-11-26,Product_17,835,835,365,0.2,0.0,0.0,0.0,-0.5667017562911184,0.8239230057575536,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
2370,2017-11-26,Product_32,661,661,693,1.2000000000000002,0.0,0.0,0.0,-0.5667017562911184,0.8239230057575536,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
2382,2017-12-03,Product_04,2606,2606,4421,1.9,0.0,0.0,0.0,-0.4635502709028512,0.8860706215341378,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
2389,2017-12-03,Product_11,203,203,276,0.1,0.0,0.0,0.0,-0.4635502709028512,0.8860706215341378,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
2395,2017-12-03,Product_17,521,521,473,0.1,0.0,0.0,0.0,-0.4635502709028512,0.8860706215341378,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
2408,2017-12-03,Product_32,526,526,966,1.3,0.0,0.0,0.0,-0.4635502709028512,0.8860706215341378,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
2420,2017-12-10,Product_04,4190,4190,4563,1.9,0.0,0.0,0.0,-0.35367612217637207,0.935367949313148,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
2427,2017-12-10,Product_11,40,40,271,0.0,0.0,0.0,0.0,-0.35367612217637207,0.935367949313148,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
2433,2017-12-10,Product_17,556,556,456,0.1,0.0,0.0,0.0,-0.35367612217637207,0.935367949313148,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
2446,2017-12-10,Product_32,421,527,2872,80.5,97.10982658959536,0.0,1.0,-0.35367612217637207,0.935367949313148,-0.3363569689676121,-0.002275377528825654,-0.027664762584428813,-0.027664762584428813,-0.027664762584428813,-0.027664762584428813,-0.027664762584428813,-0.027664762584428813,-0.027664762584428813,-0.027664762584428813
2458,2017-12-17,Product_04,7953,7953,4740,1.7000000000000002,0.0,0.0,0.0,-0.23867276600594997,0.9711000518829505,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
2465,2017-12-17,Product_11,948,948,261,0.1,0.0,0.0,0.0,-0.23867276600594997,0.9711000518829505,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
2471,2017-12-17,Product_17,658,658,507,0.1,0.0,0.0,0.0,-0.23867276600594997,0.9711000518829505,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
2484,2017-12-17,Product_32,4150,4150,887,3.3000000000000003,0.0,0.0,0.0,-0.23867276600594997,0.9711000518829505,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
2496,2017-12-24,Product_04,5852,5852,5504,18.1,64.73988439306359,0.0,1.0,-0.12020804489935275,0.9927487224577402,-1.4114334947141922,-0.23999429085506713,-0.582010292566224,-0.582010292566224,-0.582010292566224,-0.582010292566224,-0.582010292566224,-0.582010292566224,-0.582010292566224,-0.582010292566224
2503,2017-12-24,Product_11,187,187,383,5.4,64.73988439306359,1.0,1.0,-0.12020804489935275,0.9927487224577402,-0.07384153401803074,-3.436543006215436e-05,-0.0015929833875401298,-0.0015929833875401298,-0.0015929833875401298,-0.0015929833875401298,-0.0015929833875401298,-0.0015929833875401298,-0.0015929833875401298,-0.0015929833875401298
2509,2017-12-24,Product_17,802,802,479,0.0,0.0,0.0,0.0,-0.12020804489935275,0.9927487224577402,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
2523,2017-12-24,Product_32,1627,1627,926,3.5,0.0,0.0,0.0,-0.12020804489935275,0.9927487224577402,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
2536,2017-12-31,Product_04,7519,7519,4737,1.3,0.0,0.0,0.0,6.432490598706546e-16,1.0,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
2543,2017-12-31,Product_11,181,181,234,0.1,0.0,0.0,0.0,6.432490598706546e-16,1.0,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
2549,2017-12-31,Product_17,673,673,506,0.2,0.0,0.0,0.0,6.432490598706546e-16,1.0,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
2563,2017-12-31,Product_32,574,574,896,1.0,0.0,0.0,0.0,6.432490598706546e-16,1.0,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
2576,2018-01-07,Product_04,10855,10855,5083,0.4,0.0,0.0,0.0,0.1202080448993527,0.9927487224577402,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
2583,2018-01-07,Product_11,423,423,289,0.0,0.0,0.0,0.0,0.1202080448993527,0.9927487224577402,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
2589,2018-01-07,Product_17,1868,1868,489,0.0,0.0,0.0,0.0,0.1202080448993527,0.9927487224577402,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
2603,2018-01-07,Product_32,208,208,2907,77.80000000000003,91.32947976878611,1.0,1.0,0.1202080448993527,0.9927487224577402,-0.32656551399255246,-0.0022091405880744603,-0.026859432823988404,-0.026859432823988404,-0.026859432823988404,-0.026859432823988404,-0.026859432823988404,-0.026859432823988404,-0.026859432823988404,-0.026859432823988404
2616,2018-01-14,Product_04,1710,1710,5512,16.900000000000002,8.092485549132949,0.0,1.0,0.2386727660059501,0.9711000518829505,-0.9303537906141953,-0.15819349551995035,-0.3836351368259893,-0.3836351368259893,-0.3836351368259893,-0.3836351368259893,-0.3836351368259893,-0.3836351368259893,-0.3836351368259893,-0.3836351368259893
2623,2018-01-14,Product_11,191,191,243,0.1,0.0,0.0,0.0,0.2386727660059501,0.9711000518829505,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
2629,2018-01-14,Product_17,634,634,579,5.300000000000002,8.092485549132949,1.0,1.0,0.2386727660059501,0.9711000518829505,-0.10152862132959027,-0.00020559364905234177,-0.004568767858230913,-0.004568767858230913,-0.004568767858230913,-0.004568767858230913,-0.004568767858230913,-0.004568767858230913,-0.004568767858230913,-0.004568767858230913
2643,2018-01-14,Product_32,106,106,728,0.9,0.0,0.0,0.0,0.2386727660059501,0.9711000518829505,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
2656,2018-01-21,Product_04,4602,4844,4604,1.2000000000000002,0.0,0.0,0.0,0.3536761221763716,0.9353679493131483,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
2663,2018-01-21,Product_11,181,181,251,0.1,0.0,0.0,0.0,0.3536761221763716,0.9353679493131483,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
2669,2018-01-21,Product_17,414,414,473,0.1,0.0,0.0,0.0,0.3536761221763716,0.9353679493131483,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
2683,2018-01-21,Product_32,4186,4186,788,0.5,0.0,0.0,0.0,0.3536761221763716,0.9353679493131483,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
2696,2018-01-28,Product_04,3872,4356,4994,2.3000000000000003,0.0,0.0,0.0,0.4635502709028509,0.886070621534138,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
2703,2018-01-28,Product_11,426,426,268,0.1,0.0,0.0,0.0,0.4635502709028509,0.886070621534138,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
2709,2018-01-28,Product_17,69,69,1172,23.8,94.79768786127168,1.0,1.0,0.4635502709028509,0.886070621534138,-0.18188541063406025,-0.00036831471551501823,-0.008184807467131782,-0.008184807467131782,-0.008184807467131782,-0.008184807467131782,-0.008184807467131782,-0.008184807467131782,-0.008184807467131782,-0.008184807467131782
2723,2018-01-28,Product_32,1630,1630,886,0.4,0.0,0.0,0.0,0.4635502709028509,0.886070621534138,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
2736,2018-02-04,Product_04,4816,5507,4820,0.9,0.0,0.0,0.0,0.5667017562911176,0.8239230057575542,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
2743,2018-02-04,Product_11,592,592,289,0.2,0.0,0.0,0.0,0.5667017562911176,0.8239230057575542,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
2749,2018-02-04,Product_17,351,351,365,0.0,0.0,0.0,0.0,0.5667017562911176,0.8239230057575542,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
2763,2018-02-04,Product_32,317,317,907,4.2,0.0,0.0,0.0,0.5667017562911176,0.8239230057575542,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
